UnitID,City,Zipcode,Battalion,StationArea,Box,OriginalPriority,Priority,ALSUnit,CallTypeGroup,NumAlarms,UnitType,UnitSequenceInCallDispatch,FirePreventionDistrict,SupervisorDistrict,Neighborhood,Delay
E23,SF,94122.0,B08,23,7662,3,3,False,,1,ENGINE,1.0,8.0,4.0,Sunset/Parkside,1.7833333
M41,SF,94103.0,B03,01,2215,1,1,True,,1,MEDIC,1.0,3.0,6.0,South of Market,2.8666666
RC1,SF,94102.0,B03,01,1456,E,E,True,,1,RESCUE CAPTAIN,4.0,2.0,6.0,Tenderloin,5.8166666
M38,SF,94109.0,B04,38,3155,3,3,False,,1,MEDIC,1.0,4.0,3.0,Nob Hill,2.05
E41,SF,94109.0,B04,41,3125,3,3,False,,1,ENGINE,1.0,4.0,3.0,Russian Hill,1.65
E01,SF,94104.0,B01,13,1235,3,3,False,,1,ENGINE,1.0,1.0,3.0,Financial District/South Beach,1.5833334
M28,SF,94111.0,B01,13,0923,3,3,True,,1,MEDIC,2.0,1.0,3.0,Financial District/South Beach,2.55
M38,SF,94109.0,B04,38,3231,3,3,True,,1,MEDIC,1.0,4.0,2.0,Pacific Heights,2.45
T09,SF,94124.0,B10,25,6467,3,3,True,,1,TRUCK,2.0,10.0,10.0,Bayview Hunters Point,5.2166667
M43,SF,94112.0,B09,32,5681,1,1,False,,1,MEDIC,1.0,9.0,11.0,Excelsior,3.7833333
M41,SF,94102.0,B03,01,1453,1,1,True,,1,MEDIC,1.0,3.0,6.0,Tenderloin,4.866667
E01,SF,94102.0,B03,01,1453,3,3,False,,1,ENGINE,1.0,3.0,6.0,Tenderloin,1.9833333
B05,SF,94114.0,B05,06,5231,3,3,False,,1,CHIEF,2.0,5.0,8.0,Castro/Upper Market,1.3
B04,SF,94109.0,B04,38,3252,3,3,True,,1,CHIEF,1.0,4.0,2.0,Pacific Heights,7.516667
E43,SF,94112.0,B09,43,6142,3,3,True,,1,ENGINE,1.0,9.0,11.0,Excelsior,1.9666667
E36,SF,94103.0,B02,01,2317,3,3,False,,1,ENGINE,1.0,2.0,6.0,South of Market,3.0
E18,SF,94116.0,B08,18,7617,3,3,False,,1,ENGINE,1.0,8.0,4.0,Sunset/Parkside,3.35
A154,SF,94102.0,B03,01,1454,3,3,False,,1,PRIVATE,1.0,3.0,6.0,Tenderloin,3.6333334
E01,SF,94102.0,B03,01,1453,3,3,False,,1,ENGINE,2.0,3.0,6.0,Tenderloin,13.083333
M43,SF,94132.0,B08,19,8428,3,3,True,,1,MEDIC,3.0,8.0,7.0,Lakeshore,2.5333333
E01,SF,94103.0,B02,01,2318,3,3,False,,1,ENGINE,1.0,2.0,6.0,South of Market,1.15
D2,SF,94111.0,B01,13,0901,3,3,False,,1,CHIEF,8.0,1.0,3.0,Financial District/South Beach,1.7166667
E36,SF,94102.0,B02,36,3111,3,3,False,,1,ENGINE,1.0,2.0,6.0,Tenderloin,3.1
T18,SF,94116.0,B08,18,7575,3,3,True,,1,TRUCK,1.0,8.0,4.0,Sunset/Parkside,1.0666667
E34,SF,94121.0,B07,34,7251,3,3,False,,1,ENGINE,1.0,7.0,1.0,Outer Richmond,2.9
E19,SF,94132.0,B08,19,8854,3,3,False,,1,ENGINE,1.0,8.0,7.0,Lakeshore,3.2
E20,SF,94131.0,B08,20,8637,3,3,False,,1,ENGINE,3.0,8.0,7.0,Twin Peaks,6.766667
93,SF,94109.0,B04,41,1635,1,1,True,,1,MEDIC,1.0,4.0,3.0,Nob Hill,4.383333
M38,SF,94115.0,B05,05,3535,1,1,True,,1,MEDIC,1.0,5.0,5.0,Western Addition,2.5833333
M01,SF,94103.0,B03,01,2244,3,3,True,,1,MEDIC,1.0,3.0,6.0,South of Market,1.75
T19,SF,94132.0,B08,19,8741,3,3,True,,1,TRUCK,1.0,8.0,7.0,Sunset/Parkside,2.8666666
M36,SF,94131.0,B08,20,5364,3,3,True,,1,MEDIC,2.0,8.0,7.0,Twin Peaks,4.0
M07,SF,94103.0,B02,06,5214,3,3,True,,1,MEDIC,2.0,2.0,8.0,Castro/Upper Market,1.6333333
M41,SF,94105.0,B03,35,2123,1,1,True,,1,MEDIC,1.0,3.0,6.0,Financial District/South Beach,5.9
M29,SF,94130.0,B10,09,2626,3,3,True,,1,MEDIC,2.0,,6.0,Treasure Island,3.9166667
M36,SF,94102.0,B02,36,2338,2,2,True,,1,MEDIC,1.0,2.0,6.0,Tenderloin,5.7833333
B09,SF,94134.0,B09,42,6344,3,3,False,,1,CHIEF,3.0,9.0,9.0,Portola,2.0666666
T17,SF,94124.0,B10,17,6516,3,3,False,,1,TRUCK,1.0,10.0,10.0,Bayview Hunters Point,0.98333335
E01,SF,94103.0,B03,01,2251,3,3,False,,1,ENGINE,2.0,3.0,6.0,South of Market,2.4
M01,SF,94103.0,B03,01,2251,3,3,True,,1,MEDIC,1.0,3.0,6.0,South of Market,1.2833333
M43,SF,94112.0,B09,33,8371,3,3,True,,1,MEDIC,4.0,9.0,11.0,Oceanview/Merced/Ingleside,3.0
E08,SF,94107.0,B03,08,2155,3,3,False,,1,ENGINE,1.0,3.0,6.0,Mission Bay,2.3833334
M07,SF,94103.0,B02,07,5216,3,3,True,,1,MEDIC,1.0,2.0,9.0,Mission,1.55
T06,SF,94122.0,B05,12,4552,3,3,False,,1,TRUCK,6.0,5.0,5.0,Golden Gate Park,1.9833333
E01,SF,94102.0,B03,01,1454,3,3,False,,1,ENGINE,2.0,3.0,6.0,Tenderloin,3.9333334
E01,SF,94102.0,B01,01,1452,3,3,False,,1,ENGINE,3.0,2.0,6.0,Tenderloin,2.6
E19,SF,94132.0,B08,19,8855,3,3,True,,1,ENGINE,1.0,8.0,7.0,Lakeshore,2.85
E02,SF,94133.0,B01,13,1231,3,3,False,,1,ENGINE,1.0,1.0,3.0,North Beach,1.85
M03,SF,94102.0,B03,01,1453,2,2,True,,1,MEDIC,1.0,3.0,6.0,Tenderloin,5.2
M13,SF,94122.0,B08,22,7333,3,3,False,,1,MEDIC,3.0,7.0,5.0,Inner Sunset,18.633333
M32,SF,94134.0,B10,42,6362,3,3,True,,1,MEDIC,1.0,10.0,9.0,Portola,2.1166666
E07,SF,94110.0,B06,07,5451,3,3,False,,1,ENGINE,2.0,6.0,9.0,Mission,4.2166667
M01,SF,94105.0,B03,13,2143,3,3,True,,1,MEDIC,1.0,3.0,6.0,Financial District/South Beach,7.4666667
M36,SF,94114.0,B02,06,5213,1,1,False,,1,MEDIC,1.0,5.0,8.0,Castro/Upper Market,2.4
M03,SF,94109.0,B04,03,3116,3,3,True,,1,MEDIC,2.0,4.0,6.0,Tenderloin,2.3833334
M12,SF,94117.0,B05,21,4464,3,3,True,,1,MEDIC,2.0,5.0,5.0,Lone Mountain/USF,0.9
T01,SF,94103.0,B03,01,2246,3,3,False,,1,TRUCK,2.0,3.0,6.0,South of Market,1.8166667
M36,SF,94110.0,B02,07,5247,2,2,True,,1,MEDIC,1.0,2.0,8.0,Mission,3.4666667
E03,SF,94109.0,B04,03,3116,3,3,False,,1,ENGINE,2.0,4.0,6.0,Tenderloin,0.96666664
E08,SF,94107.0,B03,08,2175,3,3,False,,1,ENGINE,1.0,3.0,6.0,Financial District/South Beach,2.5333333
M01,SF,94103.0,B02,01,2315,3,3,True,,1,MEDIC,1.0,3.0,6.0,South of Market,2.4333334
E38,SF,94109.0,B04,38,3324,3,3,False,,1,ENGINE,1.0,4.0,5.0,Japantown,4.1666665
E38,SF,94123.0,B04,38,3464,3,3,False,,1,ENGINE,1.0,4.0,2.0,Pacific Heights,2.1
M03,SF,94102.0,B02,03,1540,3,3,True,,1,MEDIC,1.0,2.0,6.0,Tenderloin,4.1
M32,SF,94124.0,B10,42,6374,3,3,True,,1,MEDIC,1.0,10.0,9.0,Bernal Heights,7.9
T06,SF,94102.0,B02,36,3422,3,3,False,,1,TRUCK,3.0,2.0,5.0,Hayes Valley,5.3333335
E35,SF,94105.0,B03,01,2145,3,3,False,,1,ENGINE,3.0,3.0,6.0,Financial District/South Beach,2.4
E22,SF,94122.0,B08,22,7332,3,3,False,,1,ENGINE,1.0,7.0,5.0,Inner Sunset,1.75
M13,SF,94107.0,B03,08,2216,2,2,True,,1,MEDIC,1.0,3.0,6.0,South of Market,4.0
M10,SF,94122.0,B08,22,7424,3,3,True,,1,MEDIC,2.0,7.0,4.0,Inner Sunset,3.6
M10,SF,94117.0,B05,12,4551,3,3,True,,1,MEDIC,2.0,5.0,5.0,Haight Ashbury,1.5833334
E44,SF,94124.0,B10,17,6546,3,3,True,,1,ENGINE,1.0,10.0,10.0,Bayview Hunters Point,2.6166666
RS1,SF,94103.0,B03,01,2252,3,3,False,,1,RESCUE SQUAD,2.0,3.0,6.0,South of Market,4.3
M32,SF,94132.0,B08,33,8773,2,2,True,,1,MEDIC,1.0,9.0,7.0,Oceanview/Merced/Ingleside,3.6333334
M32,SF,94112.0,B09,15,8464,3,3,False,,1,MEDIC,2.0,9.0,11.0,Oceanview/Merced/Ingleside,5.483333
T17,SF,94134.0,B09,44,6263,3,3,True,,1,TRUCK,2.0,9.0,10.0,Visitacion Valley,0.78333336
93,SF,94103.0,B03,01,2246,2,2,True,,1,MEDIC,1.0,3.0,6.0,South of Market,3.2666667
E07,SF,94110.0,B06,07,5476,3,3,False,,1,ENGINE,1.0,6.0,9.0,Mission,4.483333
E41,SF,94109.0,B01,41,1625,3,3,False,,1,ENGINE,1.0,1.0,2.0,Russian Hill,1.4333333
M03,SF,94102.0,B03,01,1366,3,3,True,,1,MEDIC,1.0,3.0,6.0,Tenderloin,7.3
M38,SF,94109.0,B01,41,1631,3,3,True,,1,MEDIC,3.0,1.0,3.0,Russian Hill,6.516667
E06,SF,94117.0,B05,21,4252,3,3,False,,1,ENGINE,6.0,5.0,5.0,Hayes Valley,2.2833333
E40,SF,94122.0,B08,40,7352,3,3,False,,1,ENGINE,1.0,8.0,7.0,Inner Sunset,2.75
E03,SF,94102.0,B03,03,1461,3,3,True,,1,ENGINE,1.0,3.0,6.0,Tenderloin,2.2333333
T09,SF,94110.0,B10,07,2553,3,3,True,,1,TRUCK,8.0,10.0,10.0,Potrero Hill,2.9666667
M18,SF,94121.0,B07,34,7252,E,E,True,,1,MEDIC,3.0,7.0,1.0,Outer Richmond,2.2333333
M12,SF,94118.0,B05,10,4454,1,1,True,,1,MEDIC,1.0,5.0,1.0,Lone Mountain/USF,2.65
M13,SF,94105.0,B03,35,2817,3,3,True,,1,MEDIC,1.0,3.0,6.0,Financial District/South Beach,3.4333334
T03,SF,94109.0,B04,03,3223,3,3,False,,1,TRUCK,1.0,4.0,2.0,Western Addition,2.3333333
B01,SF,94102.0,B01,01,1362,3,3,False,,1,CHIEF,1.0,1.0,3.0,Nob Hill,3.95
M01,SF,94108.0,B01,01,1241,3,3,True,,1,MEDIC,2.0,1.0,3.0,Financial District/South Beach,2.6333334
RC1,SF,94123.0,B04,16,4216,E,E,True,,1,RESCUE CAPTAIN,2.0,4.0,2.0,Marina,2.6666667
RS1,SF,94103.0,B03,01,2246,3,3,False,,1,RESCUE SQUAD,1.0,3.0,6.0,South of Market,3.1833334
E28,SF,94104.0,B01,13,1244,3,3,False,,1,ENGINE,1.0,1.0,3.0,Chinatown,1.9833333
B08,SF,94122.0,B08,22,7333,3,3,False,,1,CHIEF,3.0,7.0,5.0,Inner Sunset,3.3833334
E19,SF,94132.0,B08,19,8861,3,3,False,,1,ENGINE,2.0,8.0,7.0,Lakeshore,3.95
M10,SF,94123.0,B04,16,4323,3,3,True,,1,MEDIC,2.0,4.0,2.0,Marina,2.5333333
T01,SF,94102.0,B03,01,1456,3,3,False,,1,TRUCK,2.0,2.0,6.0,Tenderloin,1.5833334
M07,SF,94110.0,B02,07,5236,3,3,True,,1,MEDIC,1.0,2.0,9.0,Mission,2.1666667
E14,SF,94121.0,B07,14,7176,3,3,False,,1,ENGINE,1.0,7.0,1.0,Outer Richmond,2.7166667
94,SF,94102.0,B03,01,1366,3,3,True,,1,MEDIC,1.0,3.0,6.0,Tenderloin,1.8166667
M12,SF,94122.0,B05,12,4552,E,E,True,,1,MEDIC,2.0,7.0,5.0,Golden Gate Park,1.65
E40,SF,94127.0,B08,39,8611,3,3,True,,1,ENGINE,1.0,8.0,7.0,West of Twin Peaks,2.0333333
M15,SF,94127.0,B08,39,8611,3,3,True,,1,MEDIC,4.0,8.0,7.0,West of Twin Peaks,13.85
E02,SF,94133.0,B01,02,1354,3,3,False,,1,ENGINE,1.0,1.0,3.0,Chinatown,5.3
M01,SF,94105.0,B03,01,2145,3,3,True,,1,MEDIC,2.0,3.0,6.0,Financial District/South Beach,2.1333334
B01,SF,94133.0,B01,28,0943,3,3,False,,1,CHIEF,1.0,1.0,3.0,North Beach,1.2166667
M43,SF,94134.0,B09,44,6264,3,3,True,,1,MEDIC,2.0,9.0,10.0,Visitacion Valley,2.6166666
E02,SF,94104.0,B01,13,1234,3,3,False,,1,ENGINE,1.0,1.0,3.0,Financial District/South Beach,1.8166667
M18,SF,94132.0,B08,19,7551,3,3,True,,1,MEDIC,2.0,8.0,4.0,Sunset/Parkside,3.7
E15,SF,94112.0,B09,32,6114,3,3,True,,1,ENGINE,5.0,9.0,11.0,Excelsior,4.35
M07,SF,94110.0,B06,11,5624,3,3,False,,1,MEDIC,2.0,6.0,9.0,Bernal Heights,6.0833335
91,SF,94108.0,B01,13,1242,1,1,True,,1,MEDIC,1.0,1.0,3.0,Financial District/South Beach,3.7
B01,SF,94111.0,B01,13,1211,3,3,False,,1,CHIEF,2.0,1.0,3.0,Chinatown,5.266667
E18,SF,94116.0,B08,18,7522,3,3,False,,1,ENGINE,1.0,8.0,4.0,Sunset/Parkside,3.3333333
M10,SF,94115.0,B05,10,4154,1,1,True,,1,MEDIC,1.0,5.0,5.0,Japantown,4.5833335
E29,SF,94107.0,B03,29,2425,3,3,False,,1,ENGINE,1.0,3.0,10.0,Mission Bay,1.8166667
M28,SF,94133.0,B01,02,1354,3,3,True,,1,MEDIC,2.0,1.0,3.0,Chinatown,2.6333334
E07,SF,94110.0,B02,29,2416,3,3,False,,1,ENGINE,1.0,2.0,10.0,Mission,1.6166667
E17,SF,94124.0,B10,17,6624,3,3,True,,1,ENGINE,1.0,10.0,10.0,Bayview Hunters Point,3.05
E11,SF,94110.0,B06,11,5613,3,3,False,,1,ENGINE,3.0,6.0,9.0,Mission,3.2666667
M05,SF,94102.0,B02,36,3219,1,1,True,,1,MEDIC,1.0,2.0,6.0,Tenderloin,13.4
RS2,SF,94110.0,B02,07,5245,3,3,False,,1,RESCUE SQUAD,2.0,2.0,9.0,Mission,2.4333334
M08,SF,94102.0,B03,01,1364,3,3,True,,1,MEDIC,1.0,3.0,6.0,Tenderloin,2.55
E36,SF,94103.0,B02,36,3212,3,3,False,,1,ENGINE,1.0,2.0,6.0,Mission,1.5
T19,SF,94127.0,B08,39,8612,3,3,False,,1,TRUCK,3.0,8.0,7.0,West of Twin Peaks,2.8666666
B04,SF,94109.0,B04,03,3323,3,3,False,,1,CHIEF,3.0,4.0,5.0,Japantown,3.15
E05,SF,94109.0,B02,05,3366,3,3,False,,1,ENGINE,1.0,2.0,5.0,Western Addition,2.4666667
E38,SF,94115.0,B04,38,4123,3,3,False,,1,ENGINE,1.0,4.0,2.0,Pacific Heights,3.25
M07,SF,94110.0,B06,07,0545,1,1,False,,1,MEDIC,1.0,6.0,9.0,Mission,5.4
M17,SF,94110.0,B10,37,2552,2,2,True,,1,MEDIC,1.0,10.0,9.0,Potrero Hill,2.7
E15,SF,94112.0,B09,15,8335,3,3,True,,1,ENGINE,2.0,9.0,11.0,Outer Mission,4.733333
B03,SF,94105.0,B03,13,2125,3,3,False,,1,CHIEF,2.0,3.0,6.0,Financial District/South Beach,2.35
E10,SF,94123.0,B04,16,0421,3,3,False,,1,ENGINE,8.0,4.0,2.0,Marina,1.75
E22,SF,94122.0,B08,22,7366,3,3,False,,1,ENGINE,1.0,7.0,5.0,Inner Sunset,2.4666667
RS1,SF,94109.0,B04,03,1641,3,3,False,,1,RESCUE SQUAD,13.0,4.0,6.0,Tenderloin,1.85
M38,SF,94102.0,B03,01,1456,1,1,True,,1,MEDIC,1.0,2.0,6.0,Tenderloin,4.7
M29,SF,94103.0,B02,29,2322,3,3,True,,1,MEDIC,2.0,2.0,6.0,South of Market,2.4666667
T18,SF,94116.0,B08,18,7556,3,3,True,,1,TRUCK,1.0,8.0,4.0,Sunset/Parkside,3.7166667
E36,SF,94103.0,B02,36,5114,3,3,False,,1,ENGINE,1.0,2.0,6.0,Mission,3.0166667
E39,SF,94116.0,B08,39,8615,3,3,False,,1,ENGINE,1.0,8.0,7.0,West of Twin Peaks,4.0333333
B01,SF,94105.0,B03,13,2125,3,3,False,,1,CHIEF,2.0,3.0,6.0,Financial District/South Beach,1.9333333
T14,SF,94121.0,B07,34,7267,3,3,False,,1,TRUCK,1.0,7.0,1.0,Outer Richmond,2.4
E17,SF,94124.0,B10,17,6516,3,3,True,,1,ENGINE,1.0,10.0,10.0,Bayview Hunters Point,1.45
T17,SF,94124.0,B10,17,6516,3,3,True,,1,TRUCK,2.0,10.0,10.0,Bayview Hunters Point,1.85
M38,SF,94109.0,B04,03,1557,3,3,True,,1,MEDIC,2.0,4.0,3.0,Nob Hill,1.4833333
B08,SF,94116.0,B08,18,7623,3,3,False,,1,CHIEF,2.0,8.0,4.0,Sunset/Parkside,1.7333333
M08,SF,94103.0,B03,08,0231,3,3,True,,1,MEDIC,1.0,3.0,6.0,South of Market,2.2333333
M18,SF,94116.0,B08,23,7664,3,3,True,,1,MEDIC,2.0,8.0,4.0,Sunset/Parkside,2.55
B01,SF,94109.0,B01,41,1533,3,3,False,,1,CHIEF,3.0,1.0,3.0,Russian Hill,3.0333333
M41,SF,94123.0,B04,41,3151,2,2,True,,1,MEDIC,1.0,4.0,2.0,Marina,3.2
M38,SF,94123.0,B04,16,3446,3,3,True,,1,MEDIC,1.0,4.0,2.0,Marina,1.8166667
M05,SF,94123.0,B04,16,4216,1,1,True,,1,MEDIC,1.0,4.0,2.0,Marina,3.9166667
RC2,SF,94122.0,B08,23,7721,3,3,False,,1,RESCUE CAPTAIN,2.0,8.0,4.0,Sunset/Parkside,33.9
M28,SF,94133.0,B01,02,1311,3,3,True,,1,MEDIC,2.0,1.0,3.0,Chinatown,0.6333333
M36,SF,94123.0,B04,38,3355,3,3,True,,2,MEDIC,19.0,4.0,2.0,Pacific Heights,23.316668
RC1,SF,94123.0,B04,38,3355,3,3,False,,2,RESCUE CAPTAIN,11.0,4.0,2.0,Pacific Heights,12.216666
M15,SF,94112.0,B09,15,8276,1,1,True,,1,MEDIC,1.0,9.0,11.0,Outer Mission,6.0833335
M13,SF,94105.0,B03,35,2123,3,3,True,,1,MEDIC,2.0,3.0,6.0,Financial District/South Beach,3.5166667
M07,SF,94105.0,B03,35,2123,3,3,True,,1,MEDIC,1.0,3.0,6.0,Financial District/South Beach,4.1833334
E14,SF,94121.0,B07,14,7214,3,3,False,,1,ENGINE,2.0,7.0,1.0,Outer Richmond,4.4166665
E03,SF,94102.0,B04,03,1544,3,3,True,,1,ENGINE,2.0,2.0,6.0,Tenderloin,6.3166666
M36,SF,94102.0,B02,36,3111,1,1,True,,1,MEDIC,1.0,2.0,6.0,Tenderloin,5.15
M29,SF,94110.0,B06,11,5525,1,1,True,,1,MEDIC,1.0,6.0,9.0,Mission,2.95
M01,SF,94103.0,B02,01,2318,3,3,True,,1,MEDIC,2.0,2.0,6.0,South of Market,3.2
E01,SF,94103.0,B03,01,2251,3,3,False,,1,ENGINE,1.0,3.0,6.0,South of Market,2.3833334
E01,SF,94103.0,B02,36,2336,3,3,False,,1,ENGINE,7.0,2.0,6.0,South of Market,2.05
M36,SF,94103.0,B02,36,2336,3,3,True,,1,MEDIC,2.0,2.0,6.0,South of Market,1.2
RS2,SF,94103.0,B02,36,2336,3,3,False,,1,RESCUE SQUAD,8.0,2.0,6.0,South of Market,1.8833333
M38,SF,94117.0,B05,12,5145,3,3,True,,1,MEDIC,2.0,5.0,5.0,Inner Sunset,5.7
E16,SF,94123.0,B04,16,4116,3,3,False,,1,ENGINE,1.0,4.0,2.0,Marina,2.2333333
RS2,SF,94110.0,B06,07,5447,3,3,False,,3,RESCUE SQUAD,1.0,6.0,9.0,Mission,0.81666666
M12,SF,94110.0,B02,07,5247,2,2,True,,1,MEDIC,1.0,2.0,8.0,Mission,2.85
B01,SF,94107.0,B03,08,2154,3,3,False,,1,CHIEF,2.0,3.0,6.0,Mission Bay,3.2666667
M18,SF,94132.0,B08,19,8853,3,3,True,,1,MEDIC,2.0,8.0,7.0,Lakeshore,3.1
M01,SF,94103.0,B02,07,5236,3,3,True,,1,MEDIC,2.0,2.0,9.0,Mission,8.183333
M43,SF,94112.0,B09,32,5635,E,E,True,,1,MEDIC,2.0,9.0,11.0,Excelsior,1.3
T01,SF,94133.0,B01,02,1311,3,3,False,,1,TRUCK,2.0,1.0,3.0,Chinatown,2.3666666
E36,SF,94102.0,B02,36,3165,3,3,False,,1,ENGINE,1.0,2.0,5.0,Hayes Valley,4.1
E38,SF,94115.0,B04,05,3514,3,3,False,,1,ENGINE,1.0,5.0,5.0,Western Addition,1.8
M12,SF,94122.0,B08,18,7543,3,3,True,,1,MEDIC,2.0,8.0,4.0,Sunset/Parkside,2.7166667
RC1,SF,94117.0,B05,21,4351,3,3,True,,1,RESCUE CAPTAIN,11.0,5.0,5.0,Lone Mountain/USF,5.45
E07,SF,94110.0,B02,07,5236,3,3,False,,1,ENGINE,2.0,2.0,9.0,Mission,4.8333335
M32,SF,94124.0,B10,25,0652,3,3,True,,1,MEDIC,2.0,10.0,10.0,Bayview Hunters Point,2.9833333
RC3,SF,94112.0,B09,33,6212,1,3,False,,1,RESCUE CAPTAIN,2.0,9.0,11.0,Outer Mission,9.233334
M18,SF,94116.0,B08,23,7732,1,1,True,,1,MEDIC,1.0,8.0,4.0,Sunset/Parkside,3.3
E16,SF,94123.0,B04,16,3566,3,3,False,,1,ENGINE,1.0,4.0,2.0,Marina,1.5
M07,SF,94110.0,B06,07,5472,1,1,True,,1,MEDIC,1.0,6.0,9.0,Mission,8.716666
M03,SF,94102.0,B02,03,1545,3,3,True,,1,MEDIC,1.0,2.0,6.0,Tenderloin,5.8
E07,SF,94110.0,B06,07,5614,1,3,False,,1,ENGINE,2.0,6.0,9.0,Mission,5.7166667
B05,SF,94123.0,B04,16,4166,3,3,False,,1,CHIEF,5.0,4.0,2.0,Marina,2.4
E03,SF,94109.0,B04,03,3121,3,3,False,,1,ENGINE,2.0,4.0,6.0,Tenderloin,5.2
T11,SF,94110.0,B06,11,0555,3,3,False,,1,TRUCK,1.0,6.0,9.0,Mission,2.8833334
T03,SF,94102.0,B02,36,3164,3,3,False,,1,TRUCK,2.0,2.0,6.0,Tenderloin,1.6833333
M36,SF,94115.0,B04,10,4264,3,3,True,,1,MEDIC,15.0,4.0,2.0,Pacific Heights,2.1
E44,SF,94124.0,B10,44,6323,3,3,False,,1,ENGINE,1.0,10.0,10.0,Bayview Hunters Point,1.0166667
E22,SF,94122.0,B08,22,7345,3,3,False,,1,ENGINE,2.0,7.0,5.0,Inner Sunset,2.6333334
M03,SF,94109.0,B04,03,3116,3,3,True,,1,MEDIC,1.0,4.0,6.0,Tenderloin,4.0833335
T01,SF,94105.0,B03,13,2143,3,3,False,,1,TRUCK,1.0,3.0,6.0,Financial District/South Beach,2.1
M03,SF,94102.0,B03,01,1365,3,3,True,,1,MEDIC,2.0,3.0,6.0,Tenderloin,3.2666667
E18,SF,94116.0,B08,18,7665,3,3,False,,1,ENGINE,2.0,8.0,4.0,Sunset/Parkside,2.7333333
E07,SF,94103.0,B02,07,5236,3,3,False,,1,ENGINE,2.0,2.0,9.0,Mission,2.3
B03,SF,94105.0,B03,13,2143,3,3,False,,1,CHIEF,2.0,3.0,6.0,Financial District/South Beach,2.2
M03,SF,94109.0,B04,03,3162,3,3,True,,1,MEDIC,1.0,2.0,5.0,Western Addition,1.45
M15,SF,94132.0,B08,19,8713,3,3,True,,1,MEDIC,2.0,8.0,7.0,Lakeshore,6.5833335
T19,SF,94132.0,B08,19,8713,3,3,False,,1,TRUCK,1.0,8.0,7.0,Lakeshore,6.05
E06,SF,94102.0,B02,06,3421,3,3,False,,1,ENGINE,1.0,2.0,8.0,Hayes Valley,1.4
M03,SF,94102.0,B02,36,3164,3,3,True,,1,MEDIC,2.0,2.0,5.0,Western Addition,2.1333334
M07,SF,94124.0,B10,42,6495,1,1,True,,1,MEDIC,1.0,10.0,10.0,Bayview Hunters Point,2.4166667
M01,SF,94102.0,B03,01,1454,3,3,True,,1,MEDIC,3.0,3.0,6.0,Tenderloin,2.1666667
B01,SF,94133.0,B01,28,1346,3,3,False,,1,CHIEF,2.0,1.0,3.0,North Beach,3.3666666
E13,SF,94133.0,B01,28,1346,3,3,False,,1,ENGINE,1.0,1.0,3.0,North Beach,2.2166667
E02,SF,94104.0,B01,13,1234,3,3,False,,1,ENGINE,1.0,1.0,3.0,Financial District/South Beach,2.9166667
M03,SF,94102.0,B02,01,1546,1,1,True,,1,MEDIC,1.0,2.0,6.0,Tenderloin,2.4
M36,SF,94103.0,B03,01,2246,3,3,True,,1,MEDIC,2.0,3.0,6.0,South of Market,0.98333335
E11,SF,94110.0,B06,07,5472,3,3,False,,1,ENGINE,1.0,6.0,9.0,Mission,1.2833333
M03,SF,94103.0,B03,29,2333,1,1,True,,1,MEDIC,1.0,2.0,6.0,South of Market,2.4
M10,SF,94123.0,B04,16,3656,3,3,True,,1,MEDIC,2.0,4.0,2.0,Marina,1.8
T02,SF,94104.0,B01,13,1243,3,3,False,,1,TRUCK,1.0,1.0,3.0,Financial District/South Beach,1.2833333
T01,SF,94108.0,B01,01,1321,3,3,False,,1,TRUCK,2.0,1.0,3.0,Financial District/South Beach,1.6333333
E01,SF,94102.0,B02,01,1551,3,3,False,,1,ENGINE,2.0,2.0,6.0,Tenderloin,3.8333333
T03,SF,94109.0,B04,03,1556,3,3,False,,1,TRUCK,2.0,4.0,6.0,Tenderloin,1.25
T19,SF,94132.0,B08,19,8734,3,3,True,,1,TRUCK,1.0,8.0,7.0,Sunset/Parkside,2.5333333
M05,SF,94109.0,B02,03,3163,3,3,True,,1,MEDIC,3.0,2.0,6.0,Tenderloin,3.15
M32,SF,94110.0,B06,32,5731,1,1,True,,1,MEDIC,1.0,6.0,9.0,Bernal Heights,4.8333335
M07,SF,94110.0,B06,07,5433,3,3,True,,1,MEDIC,1.0,6.0,9.0,Mission,2.1166666
E07,SF,94110.0,B02,07,5423,3,3,False,,1,ENGINE,1.0,2.0,9.0,Mission,2.9833333
M07,SF,94131.0,B06,26,8122,3,3,True,,1,MEDIC,3.0,6.0,8.0,Glen Park,3.7666667
E06,SF,94114.0,B05,06,5233,3,3,False,,1,ENGINE,1.0,5.0,8.0,Castro/Upper Market,2.4833333
T03,SF,94102.0,B02,03,1554,3,3,False,,1,TRUCK,1.0,2.0,6.0,Tenderloin,2.9333334
RS1,SF,94105.0,B03,35,2141,3,3,False,,1,RESCUE SQUAD,3.0,3.0,6.0,Financial District/South Beach,2.3833334
RS1,SF,94102.0,B03,01,1453,3,3,False,,1,RESCUE SQUAD,1.0,3.0,6.0,Tenderloin,3.1666667
E42,SF,94134.0,B10,44,6316,3,3,False,,1,ENGINE,2.0,9.0,10.0,Visitacion Valley,2.95
M05,SF,94102.0,B03,01,1456,2,2,True,,1,MEDIC,1.0,2.0,6.0,Tenderloin,8.5
T03,SF,94109.0,B04,03,1556,3,3,False,,1,TRUCK,2.0,4.0,6.0,Tenderloin,1.9666667
